"docid" "Reference"
"55b7c9ede13823bd29ba839a" "Epstein, Anita G.; Epstein, Jack B.; Spink, Walter J.; Jennings, David S., 1967, Upper Silurian and Lower Devonian stratigraphy of northeastern Pennsylvania, New Jersey, and southeasternmost New York, Bulletin, , , , 10.3133/b1243"
"57e97612cf58f197279deb3b" "GAHN, FOREST J.; BAUMILLER, TOMASZ K., 2003, Infestation of Middle Devonian (Givetian) camerate crinoids by platyceratid gastropods and its implications for the nature of their biotic interaction, Lethaia, 36, 2, 71--82, 10.1080/00241160310003072"
"5c30b1ba1faed655488b81cc" "Wacey, David; Kirkland, Christopher L.; Johnson, Tim E.; Jeon, Heejin, 2019, Zircon U–Pb, Lu–Hf and O isotopes from the 3414 Ma Strelley Pool Formation, East Pilbara Terrane, and the Palaeoarchaean emergence of a cryptic cratonic core, Precambrian Research, 321, , 64--84, 10.1016/j.precamres.2018.11.023"
"55b6d92de13823bd29ba7ddb" "Detterman, Robert L.; Reed, Bruce L., 1980, Stratigraphy, structure, and economic geology of the Iliamna Quadrangle, Alaska, Bulletin, , , , 10.3133/b1368B"
"57873d29cf58f17f9a68f9b4" "McCabe, Chad; Van der Voo, Rob; Peacor, Donald R.; Scotese, Christopher R.; Freeman, Roy, 1983, Diagenetic magnetite carries ancient yet secondary remanence in some Paleozoic sedimentary carbonates, Geol, 11, 4, 221, 10.1130/0091-7613(1983)11<221:dmcays>2.0.co;2"
"5d24fa070b45c76caf92130f" "Sheldon, Richard Porter; Davidson, D.F.; Riggs, S.R.; Burnett, W.C., 1985, Undiscovered phosphate resources in the Caribbean region and their potential value for agricultural development, Circular, , , , 10.3133/cir962"
"5cc0d5c60b45c76caf854a69" "Carroll, Rosemary W. H.; Bearup, Lindsay A.; Brown, Wendy; Dong, Wenming; Bill, Markus; Willlams, Kenneth H., 2018, Factors controlling seasonal groundwater and solute flux from snow-dominated basins, Hydrological Processes, 32, 14, 2187--2202, 10.1002/hyp.13151"
"58d0c89bcf58f1684dbb8f34" "Valenta, R., 1994, Deformation of host rocks and stratiform mineralization in the Hilton Mine area, Mt Isa, Australian Journal of Earth Sciences, 41, 5, 429--443, 10.1080/08120099408728153"
"563cbe33cf58f180894f5625" "Fatka, Oldřich; Budil, Petr; Grigar, Ladislav, 2015, A unique case of healed injury in a Cambrian trilobite, Annales de Paléontologie, , , , 10.1016/j.annpal.2015.10.001"
"54d87a2ce138238471e8031b" "Kaufman, Alan J.; Corsetti, Frank A.; Varni, Michael A., 2007, The effect of rising atmospheric oxygen on carbon and sulfur isotope anomalies in the Neoproterozoic Johnnie Formation, Death Valley, USA, Chemical Geology, 237, 1-2, 47--63, 10.1016/j.chemgeo.2006.06.023"
"5b6b9233cf58f1188f92716d" "Parr, Joanna, 1994, The preservation of pre-metamorphic colloform banding in pyrite from the Broken Hill-type Pinnacles deposit, New South Wales, Australia, Mineralogical Magazine, 58, 392, 461--471, 10.1180/minmag.1994.058.392.11"
"58bf1f8fcf58f180863653f2" "Chen, Florence; Turchyn, Alexandra V.; Kampman, Niko; Hodell, David; Gázquez, Fernando; Maskell, Alexandra; Bickle, Mike, 2016, Isotopic analysis of sulfur cycling and gypsum vein formation in a natural CO2 reservoir, Chemical Geology, , , 72--83, 10.1016/j.chemgeo.2016.04.015"
"5cb4bfe34e85ba2e7cc624ea" "Davalos, A.; Pecina, E. T.; Soria, M.; Carrillo, F. R., NA, Kinetics of Coal Desulfurization in An Oxidative Acid Media, International Journal of Coal Preparation and Utilization, 29, 3, 152--172, 10.1080/19392690903035206"
"55985f8be1382390cc640d39" "Thomas, Craig A.; Hagni, Richard D.; Berendsen, Pieter, 1991, Ore microscopy of the Paoli silver-copper deposit, Oklahoma, Ore Geology Reviews, 6, 2-3, 229--244, 10.1016/0169-1368(91)90024-2"
"54b43275e138239d86851c02" "Delle Piane, Claudio; Almqvist, Bjarne S.G.; MacRae, Colin M.; Torpy, Aaron; Mory, Arthur J.; Dewhurst, David N., 2015, Texture and diagenesis of Ordovician shale from the Canning Basin, Western Australia: Implications for elastic anisotropy and geomechanical properties, Marine and Petroleum Geology, , , 56--71, 10.1016/j.marpetgeo.2014.07.017"
"55b89c5fe13823bd29ba88bd" "Edited by Coonrad, W. L.; Elliott, R. L., 1984, The United States Geological Survey in Alaska; accomplishments during 1981, Circular, , , , "
"54d837cee138238471e80214" "Kendrick, M.A.; Honda, M.; Gillen, D.; Baker, T.; Phillips, D., 2008, New constraints on regional brecciation in the Wernecke Mountains, Canada, from He, Ne, Ar, Kr, Xe, Cl, Br and I in fluid inclusions, Chemical Geology, 255, 1-2, 33--46, 10.1016/j.chemgeo.2008.05.021"
"5d24fa060b45c76caf9212c2" "Bartsch-Winkler, Susan B.; Reed, Katherine M., 1985, The United States Geological Survey in Alaska: Accomplishments during 1983, Circular, , , , 10.3133/cir945"
"5681cdabcf58f1ba274d49b5" "Tyler, J. E.; Woodcock, N. H., 1987, The Bailey Hill Formation: Ludlow Series turbidites in the Welsh Borderland reinterpreted as distal storm deposits, Geological Journal, 22, S1, 73--86, 10.1002/gj.3350220508"
"557680b2e138234790a012bc" "Stewart, K.R.; Embry, A.F.; Goodarzi, F.; Skibo, D.N., 1992, Evaluation of organic maturity and hydrocarbon source potential of the Ringnes Formation, Sverdrup Basin, Arctic Canada, Organic Geochemistry, 18, 3, 317--332, 10.1016/0146-6380(92)90073-7"
"58ed754ccf58f1a3a680e9ac" "O’Sullivan, Michael; Martill, David M., 2017, The taxonomy and systematics of Parapsicephalus purdoni (Reptilia: Pterosauria) from the Lower Jurassic Whitby Mudstone Formation, Whitby, U.K, Historical Biology, , , 1--10, 10.1080/08912963.2017.1281919"
"5793fba7cf58f19aea9c7377" "Martin, David McB., 1999, Depositional setting and implications of Paleoproterozoic glaciomarine sedimentation in the Hamersley Province, Western Australia, Geological Society of America Bulletin, 111, 2, 189--203, 10.1130/0016-7606(1999)111<0189:dsaiop>2.3.co;2"
"55b71729e1382373b63b7b1a" ", 1985, List of referees, list of contents, subject index and author index vol. 49, 1985, Geochimica et Cosmochimica Acta, 49, 12, i--xliv, 10.1016/0016-7037(85)90138-3"
"5d4c8ddc0b45c76cafa401d2" "Matthews, 2019, Early Ordovician to Early Devonian tectonic development of the northern margin of Laurentia, Canadian Arctic Islands, GSA Bulletin, , , , 10.1130/b35017.1"
"5c649aac1faed6554895c2af" "Dunn, Michael T.; Mapes, Royal H.; Rigby, J. K., 2003, A land plant not a sponge: A re-evaluation of the Mississippian demosponge Vintonia and the family Vintoniidae, Journal of Paleontology, 77, 02, 397--399, 10.1017/S0022336000043754"
"55b2f2a2e138231cbdd6cf2e" "White, D. E.; Hem, J. D.; Waring, G. S., 1963, Chemical composition of subsurface waters, Professional Paper, , , , "
"55b89fe8e13823bd29ba88d8" "Heyl, Allen Van; Lyons, Erwin J.; Agnew, Allen F., 1951, Exploratory drilling in the Prairie du Chien group of the Wisconsin zinc-lead districts by the U.S. Geological Survey in 1949-1950, Circular, , , , 10.3133/cir131"
"57b023dbcf58f1a16e2b4bc0" "Mulholland, Patrick J.; Elwood, J. W.; Palumbo, A. V.; Stevenson, R. J., 1986, Effect of Stream Acidification on Periphyton Composition, Chlorophyll, and Productivity, Canadian Journal of Fisheries and Aquatic Sciences, 43, 10, 1846--1858, 10.1139/f86-229"
"56a03843cf58f1079fd4ba0d" "MARSHALL, L. J.; OLIVER, N. H. S., 2006, Monitoring fluid chemistry in iron oxide-copper-gold-related metasomatic processes, eastern Mt Isa Block, Australia, Geofluids, 6, 1, 45--66, 10.1111/j.1468-8123.2006.00127.x"
"5c61b8771faed655489582b8" "Rigby, J. Keith; Church, Stephen B., 1990, A new Middle Cambrian hexactinellid, Ratcliffespongia wheeleri, from western Utah, and skeletal structure of Ratcliffespongia, Journal of Paleontology, 64, 03, 331--334, 10.1017/S0022336000018527"
"57665b9acf58f125f2204b56" "Allard, Harry; Carpenter, Simon C.; Duffin, Christopher J.; Benton, Michael J., 2015, Microvertebrates from the classic Rhaetian bone beds of Manor Farm Quarry, near Aust (Bristol, UK), Proceedings of the Geologists' Association, 126, 6, 762--776, 10.1016/j.pgeola.2015.09.002"
"5a2ae85acf58f19395f4b533" "Rodler, A.S.; Frei, R.; Gaucher, C.; Korte, C.; Rosing, S.A.; Germs, G.J.B., 2017, Multiproxy isotope constraints on ocean compositional changes across the late Neoproterozoic Ghaub glaciation, Otavi Group, Namibia, Precambrian Research, 298, , 306--324, 10.1016/j.precamres.2017.05.006"
"5a2ae85acf58f19395f4b534" "Fadel, Alexandre; Lepot, Kevin; Busigny, Vincent; Addad, Ahmed; Troadec, David, 2017, Iron mineralization and taphonomy of microfossils of the 2.45–2.21Ga Turee Creek Group, Western Australia, Precambrian Research, 298, , 530--551, 10.1016/j.precamres.2017.07.003"
"54c03493e1382389c54c35fa" "Riquier, Laurent; Tribovillard, Nicolas; Averbuch, Olivier; Devleeschouwer, Xavier; Riboulleau, Armelle, 2006, The Late Frasnian Kellwasser horizons of the Harz Mountains (Germany): Two oxygen-deficient periods resulting from different mechanisms, Chemical Geology, 233, 1-2, 137--155, 10.1016/j.chemgeo.2006.02.021"
"55f317aacf58f16256a21b34" "Hollis, Steven P.; Cooper, Mark R.; Herrington, Richard J.; Roberts, Stephen; Earls, Garth; Verbeeten, Alicia; Piercey, Stephen J.; Archibald, Sandy M., 2015, Distribution, mineralogy and geochemistry of silica-iron exhalites and related rocks from the Tyrone Igneous Complex: Implications for VMS mineralization in Northern Ireland, Journal of Geochemical Exploration, , , , 10.1016/j.gexplo.2015.09.001"
"589b4eafcf58f1567f70b14c" "Kelly, Walton R., 1987, A modeling study of geochemical interactions at the Sheffield, Illinois low-level radioactive waste disposal site, Nuclear and Chemical Waste Management, 7, 3, 191--199, 10.1016/0191-815X(87)90065-9"
"557639f5e138234790a01130" "van Bergen, Pim F.; Collinson, Margaret E.; Hatcher, Patrick G.; de Leeuw, Jan W., 1994, Lithological control on the state of preservation of fossil seed coats of water plants, Organic Geochemistry, 22, 3-5, 683--702, 10.1016/0146-6380(94)90133-3"
"59078cc6cf58f19ea6717d0b" "Cook, Robert B., 2011, Connoisseur's Choice: Wavellite, Mauldin Mountain, Montgomery County, Arkansas, Rocks & Minerals, 86, 2, 146--154, 10.1080/00357529.2011.547815"
"58bb8d8ccf58f18d3c4a6f2a" "Dong, Tian; Harris, Nicholas B.; Ayranci, Korhan; Twemlow, Cory E.; Nassichuk, Brent R., 2017, The impact of composition on pore throat size and permeability in high maturity shales: Middle and Upper Devonian Horn River Group, northeastern British Columbia, Canada, Marine and Petroleum Geology, , , 220--236, 10.1016/j.marpetgeo.2017.01.011"
"54b4324ce138239d8684a786" "Formolo, Michael J.; Riedinger, Natascha; Gill, Benjamin C., 2014, Geochemical evidence for euxinia during the Late Devonian extinction events in the Michigan Basin (U.S.A.), Palaeogeography, Palaeoclimatology, Palaeoecology, , , 146--154, 10.1016/j.palaeo.2014.08.024"
"5593364fe138236ee2218320" "Cook, S.J, 2000, Distribution and dispersion of molybdenum in lake sediments adjacent to porphyry molybdenum mineralization, central British Columbia, Journal of Geochemical Exploration, 71, 1, 13--50, 10.1016/S0375-6742(00)00140-0"
"55f47671cf58f16256a2249d" "Schröder-Adams, Claudia J.; Herrle, Jens O.; Embry, Ashton F.; Haggart, James W.; Galloway, Jennifer M.; Pugh, Adam T.; Harwood, David M., 2014, Aptian to Santonian foraminiferal biostratigraphy and paleoenvironmental change in the Sverdrup Basin as revealed at Glacier Fiord, Axel Heiberg Island, Canadian Arctic Archipelago, Palaeogeography, Palaeoclimatology, Palaeoecology, , , 81--100, 10.1016/j.palaeo.2014.03.010"
"558ffeb6e13823109f3eed08" "U.S. Geological Survey, 1970, Geological Survey research 1970, Chapter C, Professional Paper, , , , 10.3133/pp700C"
"55ae55b9e13823763a830afc" "Holmes, Walter F., 1981, Results of test drilling for ground water in the southeastern Uinta Basin, Utah and Colorado, Open-File Report, , , , "
"58bc6e83cf58f12a7f86fdc1" "Young, Seth A.; Gill, Benjamin C.; Edwards, Cole T.; Saltzman, Matthew R.; Leslie, Stephen A., 2016, Middle–Late Ordovician (Darriwilian–Sandbian) decoupling of global sulfur and carbon cycles: Isotopic evidence from eastern and southern Laurentia, Palaeogeography, Palaeoclimatology, Palaeoecology, , , 118--132, 10.1016/j.palaeo.2015.09.040"
"55a0232ee1382381ff3643f1" "Nash, J. Thomas, 1977, Uranium in Precambrian granitic rocks of the St. Francois Mountains, southeastern Missouri: with comments on uranium resource potential, Open-File Report, , , , "
"58ac6b2dcf58f1a496363733" ", 2003, Session 6 – New techniques for understanding mineral deposits, Applied Earth Science, 112, 2, 179--197, 10.1179/037174503225002036"
"55422ee8e1382326ef7a642f" "Woldegabriel, Giday, 1990, Hydrothermal alteration in the Valles caldera ring fracture zone and core hole VC-1: evidence for multiple hydrothermal systems, Journal of Volcanology and Geothermal Research, 40, 2, 105--122, 10.1016/0377-0273(90)90115-V"
"54b4328ae138239d868555b5" "Schieber, Jürgen, 1989, Pyrite mineralization in microbial mats from the mid-Proterozoic Newland Formation, Belt Supergroup, Montana, U.S.A., Sedimentary Geology, 64, 1-3, 79--90, 10.1016/0037-0738(89)90085-7"
"57516463cf58f1283a8bb235" "Young, Grant M., 1975, Geochronology of Archean and Proterozoic Rocks in the Southern District of Keewatin: Discussion, Canadian Journal of Earth Sciences, 12, 7, 1250--1254, 10.1139/e75-115"
"55776f63e138234790a01654" "Goldberg, Tatiana; Mazumdar, Aninda; Strauss, Harald; Shields, Graham, 2006, Insights from stable S and O isotopes into biogeochemical processes and genesis of Lower Cambrian barite–pyrite concretions of South China, Organic Geochemistry, 37, 10, 1278--1288, 10.1016/j.orggeochem.2006.04.013"
"5c2d5ed51faed655488b41d9" "Jones, Stuart J.; Kamp, Peter J.J.; Swarbrick, Richard E.; Gluyas, Jon G., 2018, Pore pressure and reservoir quality evolution in the deep Taranaki Basin, New Zealand, Marine and Petroleum Geology, 98, , 815--835, 10.1016/j.marpetgeo.2018.08.038"
"54d92042e138238471e805d2" "Algeo, Thomas J.; Rowe, Harry, 2012, Paleoceanographic applications of trace-metal concentration data, Chemical Geology, , , 6--18, 10.1016/j.chemgeo.2011.09.002"
"577a398fcf58f1aa5cc90da1" "LOVEJOY, DONALD W., 1959, OVERTHRUST ORDOVICIAN AND THE NANNIE'S PEAK INTRUSIVE, LONE MOUNTAIN, ELKO COUNTY, NEVADA, Geol Soc America Bull, 70, 5, 539, 10.1130/0016-7606(1959)70[539:ooatnp]2.0.co;2"
"55096a07e138238460c4f8a3" "Caron, Marie-Eve; Grasby, Stephen E.; Cathryn Ryan, M., 2008, Spring water trace element geochemistry: A tool for resource assessment and reconnaissance mineral exploration, Applied Geochemistry, 23, 12, 3561--3578, 10.1016/j.apgeochem.2008.07.020"
"54b43274e138239d868518c2" "Ewers, G.R.; Higgins, N.C., 1985, Geochemistry of the early proterozoic metasedimentary rocks of the alligator rivers region, Northern Territory, Australia, Precambrian Research, 29, 4, 331--357, 10.1016/0301-9268(85)90042-7"
"5597c4afe1382390cc6409c6" "Heimann, Adriana; Spry, Paul G.; Teale, Graham S.; Leyh, Wolfgang R.; Conor, Colin H.H.; Mora, Germán; O'Brien, Joshua J., 2013, Geochemistry and genesis of low-grade metasediment-hosted Zn–Pb–Ag mineralization, southern Proterozoic Curnamona Province, Australia, Journal of Geochemical Exploration, , , 97--116, 10.1016/j.gexplo.2013.02.007"
"57136882cf58f197b1d72052" "Milliken, K., 2014, A Compositional Classification For Grain Assemblages In Fine-Grained Sediments and Sedimentary Rocks, Journal of Sedimentary Research, 84, 12, 1185--1199, 10.2110/jsr.2014.92"
"589e540ecf58f1a1fc1f3bd6" "Sahinoglu, E.; Uslu, T., 2015, Cleaning of High Sulphur Coal by Agglomeration With Waste Vegetable Oil, Energy Sources, Part A: Recovery, Utilization, and Environmental Effects, 37, 24, 2724--2731, 10.1080/15567036.2011.652760"
"572e82b1cf58f1070a1da2bf" "Kitty L. Milliken, 1992, Chemical Behavior of Detrital Feldspars in Mudrocks Versus Sandstones, Frio Formation (Oligocene), South Texas, SEPM Journal of Sedimentary Research, Vol. 62, , , 10.1306/d42679dd-2b26-11d7-8648000102c1865d"
"577bdebacf58f15bef495c84" "SMITH, A. GILBERT; BARNES, WILLIAM C., 1966, Correlation of and Facies Changes in the Carbonaceous, Calcareous, and Dolomitic Formations of the Precambrian Belt-Purcell Supergroup, Geol Soc America Bull, 77, 12, 1399, 10.1130/0016-7606(1966)77[1399:coafci]2.0.co;2"
"5900d23dcf58f16712d39800" "Kneeshaw, M.; Morris, R. C., 2014, The Cenozoic detrital iron deposits of the Hamersley Province, Western Australia, Australian Journal of Earth Sciences, 61, 4, 513--586, 10.1080/08120099.2014.898408"
"578ae8fecf58f138d46b4ac8" "REDWOOD, STEWART D., 1987, The Soledad Caldera, Bolivia: A Miocene caldera with associated epithermal Au-Ag-Cu-Pb-Zn mineralization, Geol Soc America Bull, 99, 3, 395, 10.1130/0016-7606(1987)99<395:tscbam>2.0.co;2"
"55ad16d2e13823763a8302ec" "McDonald, B. B., 1984, General description of the hydrology and burial trenches at the low-level radioactive waste burial facility near Barnwell, South Carolina, Open-File Report, , , , "
"55ba5d62e13823675e319d58" "Madrid, Raul J.; Turner, Robert; Brickey, D.W.; Blank, H.R.; Conyac, Martin, 1987, Mineral resources of the Mt. Stirling Wilderness Study Area, Clark and Nye counties, Nevada, Bulletin, , , , 10.3133/b1730B"
"5a3090d9cf58f17150165920" "Konhauser, K.O.; Planavsky, N.J.; Hardisty, D.S.; Robbins, L.J.; Warchola, T.J.; Haugaard, R.; Lalonde, S.V.; Partin, C.A.; Oonk, P.B.H.; Tsikos, H.; Lyons, T.W.; Bekker, A.; Johnson, C.M., 2017, Iron formations: A global record of Neoarchaean to Palaeoproterozoic environmental history, Earth-Science Reviews, 172, , 140--177, 10.1016/j.earscirev.2017.06.012"
"55b6acb7e13823bd29ba7cc1" "Gohn, Gregory S.; Dowsett, Harry J.; Sohl, Norman F., 1992, Biostratigraphy of the Middendorf Formation (Upper Cretaceous) in a corehole at Myrtle Beach, South Carolina, Bulletin, , , , "
"5592f21ee138236ee2218202" "Lovering, T.G.; McCarthy, J.H., 1978, Conceptual models in exploration geochemistry—The Basin and Range Province of the Western United States and Northern Mexico, Journal of Geochemical Exploration, 9, 2-3, 113--276, 10.1016/0375-6742(78)90031-6"
"56c1bba2cf58f15c72c90515" "HIGGS, ROGER, 1991, The Bude Formation (Lower Westphalian), SW England: siliciclastic shelf sedimentation in a large equatorial lake, Sedimentology, 38, 3, 445--469, 10.1111/j.1365-3091.1991.tb00361.x"
"55b718a9e13823bd29ba7f5b" "Nash, J. Thomas, 1988, Geology and geochemistry of gold deposits of the Big Canyon area, El Dorado County, California, Bulletin, , , , 10.3133/b1854"
"557ffa8ae13823bc80ba2939" "Blacet, Philip M., 1984, Proterozoic geology of the Brady Butte area, Yavapai County, Arizona, Bulletin, , , , "
"55a81410e13823757cc70444" "Eppinger, R.G.; Winkler, G.R.; Cookro, T.M.; Shubat, M.A.; Blank, H.R.; Crowley, J.K.; Kucks, R.P.; Jones, J.L., 1990, Preliminary assessment of the mineral resources of the Cedar City 1 degree x 2 degrees Quadrangle, Utah, Open-File Report, , , , 10.3133/ofr9034"
